NOME_SALA,REGISTRO_SALA,CNPJ_SALA,SITUACAO_SALA,DATA_SITUACAO_SALA,DATA_INICIO_FUNCIONAMENTO_SALA,ASSENTOS_SALA,ASSENTOS_CADEIRANTES,ASSENTOS_MOBILIDADE_REDUZIDA,ASSENTOS_OBESIDADE,ACESSO_ASSENTOS_COM_RAMPA,ACESSO_SALA_COM_RAMPA,BANHEIROS_ACESSIVEIS,NOME_COMPLEXO,REGISTRO_COMPLEXO,SITUACAO_COMPLEXO,DATA_SITUACAO_COMPLEXO,PAGINA_ELETRONICA_COMPLEXO,ENDERECO_COMPLEXO,NUMERO_ENDERECO_COMPLEXO,COMPLEMENTO_COMPLEXO,BAIRRO_COMPLEXO,MUNICIPIO_COMPLEXO,CEP_COMPLEXO,UF_COMPLEXO,COMPLEXO_ITINERANTE,OPERACAO_USUAL,NOME_EXIBIDOR,REGISTRO_EXIBIDOR,CNPJ_EXIBIDOR,SITUACAO_EXIBIDOR,NOME_GRUPO_EXIBIDOR,Código Município Completo
UCI ORIENT SHOPPING BARRA SALA 8,5004590.0,01.562.356/0003-43,EM FUNCIONAMENTO,14/05/2021,25/10/2013,88.0,4.0,2.0,1.0,SIM,NÃO,SIM,UCI ORIENT SHOPPING CENTER BARRA,26893.0,EM FUNCIONAMENTO,14/05/2021,www.ucicinemas.com.br,AVENIDA CENTENARIO,2992.0,PISO L-4,CHAME-CHAME,SALVADOR,40140-400,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 01,5001073.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,101.0,2.0,1.0,1.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 02,5001074.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,101.0,2.0,1.0,1.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 03,5001075.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,265.0,6.0,3.0,3.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 04,5001076.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,284.0,6.0,3.0,3.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 05,5001077.0,01.562.356/0001-81,EM FUNCIONAMENTO,20/06/2024,11/07/1998,231.0,5.0,3.0,2.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 06,5001078.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,246.0,5.0,3.0,2.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 07,5001079.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,245.0,5.0,3.0,2.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 08,5001080.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,229.0,5.0,3.0,2.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 09,5001081.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,318.0,7.0,4.0,3.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 10,5001082.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,281.0,6.0,3.0,3.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 11,5001083.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,101.0,2.0,1.0,1.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI ORIENT SHOPPING DA BAHIA - SALA 12,5001084.0,01.562.356/0001-81,EM FUNCIONAMENTO,14/05/2021,11/07/1998,101.0,2.0,1.0,1.0,NÃO,NÃO,SIM,UCI ORIENT SHOPPING DA BAHIA,6586.0,EM FUNCIONAMENTO,14/05/2021,HTTP://UCICINEMAS.COM.BR,AV.TANCREDO NEVES,148.0,LJ.26 QZ.3/ DO 4ºPAVIMENTO DO SHOPPING IGUATEMI ,PITUBA,SALVADOR,41820-021,BA,NÃO,COMERCIAL,UCI-ORIENT LTDA,2606.0,01.562.356/0001-81,REGULAR,UCI ORIENT,2927408.0
UCI PARK JACAREPAGUÁ 1,5006739.0,01.289.530/0018-02,EM FUNCIONAMENTO,16/12/2021,16/12/2021,196.0,4.0,0.0,4.0,SIM,NÃO,SIM,UCI PARK JACAREPAGUÁ,50201.0,EM FUNCIONAMENTO,16/12/2021,www.ucicinemas.com.br,EST DE JACAREPAGUA,6069.0,NV L3 LUC COB 2,JACAREPAGUA,RIO DE JANEIRO,22753-033,RJ,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,3304557.0
UCI PARK JACAREPAGUÁ 2,5006740.0,01.289.530/0018-02,EM FUNCIONAMENTO,16/12/2021,16/12/2021,103.0,2.0,0.0,2.0,SIM,NÃO,SIM,UCI PARK JACAREPAGUÁ,50201.0,EM FUNCIONAMENTO,16/12/2021,www.ucicinemas.com.br,EST DE JACAREPAGUA,6069.0,NV L3 LUC COB 2,JACAREPAGUA,RIO DE JANEIRO,22753-033,RJ,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,3304557.0
UCI PARK JACAREPAGUÁ 3,5006741.0,01.289.530/0018-02,EM FUNCIONAMENTO,16/12/2021,16/12/2021,120.0,3.0,0.0,3.0,SIM,NÃO,SIM,UCI PARK JACAREPAGUÁ,50201.0,EM FUNCIONAMENTO,16/12/2021,www.ucicinemas.com.br,EST DE JACAREPAGUA,6069.0,NV L3 LUC COB 2,JACAREPAGUA,RIO DE JANEIRO,22753-033,RJ,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,3304557.0
UCI PARK JACAREPAGUÁ 4,5006742.0,01.289.530/0018-02,EM FUNCIONAMENTO,16/12/2021,16/12/2021,194.0,4.0,0.0,4.0,SIM,NÃO,SIM,UCI PARK JACAREPAGUÁ,50201.0,EM FUNCIONAMENTO,16/12/2021,www.ucicinemas.com.br,EST DE JACAREPAGUA,6069.0,NV L3 LUC COB 2,JACAREPAGUA,RIO DE JANEIRO,22753-033,RJ,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,3304557.0
UCI PARK JACAREPAGUÁ 5,5006743.0,01.289.530/0018-02,EM FUNCIONAMENTO,16/12/2021,16/12/2021,361.0,7.0,0.0,4.0,SIM,NÃO,SIM,UCI PARK JACAREPAGUÁ,50201.0,EM FUNCIONAMENTO,16/12/2021,www.ucicinemas.com.br,EST DE JACAREPAGUA,6069.0,NV L3 LUC COB 2,JACAREPAGUA,RIO DE JANEIRO,22753-033,RJ,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,3304557.0
UCI PARK JACAREPAGUÁ 6,5006744.0,01.289.530/0018-02,EM FUNCIONAMENTO,16/12/2021,16/12/2021,180.0,4.0,0.0,4.0,SIM,NÃO,SIM,UCI PARK JACAREPAGUÁ,50201.0,EM FUNCIONAMENTO,16/12/2021,www.ucicinemas.com.br,EST DE JACAREPAGUA,6069.0,NV L3 LUC COB 2,JACAREPAGUA,RIO DE JANEIRO,22753-033,RJ,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,3304557.0
UCI PARK SHOPPING CANOAS SALA 01,5005932.0,01.289.530/0017-21,EM FUNCIONAMENTO,18/05/2024,23/11/2017,158.0,4.0,2.0,2.0,SIM,NÃO,SIM,UCI PARK SHOPPING CANOAS,38245.0,EM FUNCIONAMENTO,18/05/2024,www.ucicinemas.com.br,AVENIDA FARROUPILHA,4545.0,NL L3 LUC 3004,MARECHAL RONDON,CANOAS,92020-475,RS,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,4304606.0
UCI PARK SHOPPING CANOAS SALA 02,5005933.0,01.289.530/0017-21,EM FUNCIONAMENTO,27/06/2024,23/11/2017,313.0,8.0,4.0,4.0,SIM,NÃO,SIM,UCI PARK SHOPPING CANOAS,38245.0,EM FUNCIONAMENTO,18/05/2024,www.ucicinemas.com.br,AVENIDA FARROUPILHA,4545.0,NL L3 LUC 3004,MARECHAL RONDON,CANOAS,92020-475,RS,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,4304606.0
UCI PARK SHOPPING CANOAS SALA 03,5005934.0,01.289.530/0017-21,EM FUNCIONAMENTO,18/05/2024,23/11/2017,169.0,4.0,2.0,2.0,SIM,NÃO,SIM,UCI PARK SHOPPING CANOAS,38245.0,EM FUNCIONAMENTO,18/05/2024,www.ucicinemas.com.br,AVENIDA FARROUPILHA,4545.0,NL L3 LUC 3004,MARECHAL RONDON,CANOAS,92020-475,RS,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,4304606.0
UCI PARK SHOPPING CANOAS SALA 04,5005935.0,01.289.530/0017-21,EM FUNCIONAMENTO,18/05/2024,23/11/2017,171.0,4.0,2.0,2.0,SIM,NÃO,SIM,UCI PARK SHOPPING CANOAS,38245.0,EM FUNCIONAMENTO,18/05/2024,www.ucicinemas.com.br,AVENIDA FARROUPILHA,4545.0,NL L3 LUC 3004,MARECHAL RONDON,CANOAS,92020-475,RS,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,4304606.0
UCI PARK SHOPPING CANOAS SALA 05,5005936.0,01.289.530/0017-21,EM FUNCIONAMENTO,18/05/2024,23/11/2017,215.0,6.0,3.0,3.0,SIM,NÃO,SIM,UCI PARK SHOPPING CANOAS,38245.0,EM FUNCIONAMENTO,18/05/2024,www.ucicinemas.com.br,AVENIDA FARROUPILHA,4545.0,NL L3 LUC 3004,MARECHAL RONDON,CANOAS,92020-475,RS,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,4304606.0
UCI PARK SHOPPING CANOAS SALA 06,5005937.0,01.289.530/0017-21,EM FUNCIONAMENTO,18/05/2024,23/11/2017,177.0,4.0,2.0,2.0,SIM,NÃO,SIM,UCI PARK SHOPPING CANOAS,38245.0,EM FUNCIONAMENTO,18/05/2024,www.ucicinemas.com.br,AVENIDA FARROUPILHA,4545.0,NL L3 LUC 3004,MARECHAL RONDON,CANOAS,92020-475,RS,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,4304606.0
UCI PARK SHOPPING CANOAS SALA 07,5005938.0,01.289.530/0017-21,EM FUNCIONAMENTO,18/05/2024,23/11/2017,171.0,4.0,2.0,2.0,SIM,NÃO,SIM,UCI PARK SHOPPING CANOAS,38245.0,EM FUNCIONAMENTO,18/05/2024,www.ucicinemas.com.br,AVENIDA FARROUPILHA,4545.0,NL L3 LUC 3004,MARECHAL RONDON,CANOAS,92020-475,RS,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,4304606.0
UCI PLAZA SUL 1,5006866.0,01.289.530/0021-08,EM FUNCIONAMENTO,27/10/2022,27/10/2022,141.0,3.0,2.0,2.0,SIM,SIM,NÃO,UCI PLAZA SUL,52086.0,EM FUNCIONAMENTO,27/10/2022,,Praça Leonor Kaupa,100.0,,JARDIM DA SAUDE,SAO PAULO,04151-100,SP,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,
UCI PLAZA SUL 2,5006867.0,01.289.530/0021-08,EM FUNCIONAMENTO,27/10/2022,27/10/2022,251.0,5.0,3.0,3.0,SIM,SIM,NÃO,UCI PLAZA SUL,52086.0,EM FUNCIONAMENTO,27/10/2022,,Praça Leonor Kaupa,100.0,,JARDIM DA SAUDE,SAO PAULO,04151-100,SP,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,
UCI PLAZA SUL 3,5006868.0,01.289.530/0021-08,EM FUNCIONAMENTO,27/10/2022,27/10/2022,141.0,3.0,2.0,2.0,SIM,SIM,NÃO,UCI PLAZA SUL,52086.0,EM FUNCIONAMENTO,27/10/2022,,Praça Leonor Kaupa,100.0,,JARDIM DA SAUDE,SAO PAULO,04151-100,SP,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,
UCI PLAZA SUL 4,5006869.0,01.289.530/0021-08,EM FUNCIONAMENTO,27/10/2022,27/10/2022,141.0,3.0,2.0,2.0,SIM,SIM,NÃO,UCI PLAZA SUL,52086.0,EM FUNCIONAMENTO,27/10/2022,,Praça Leonor Kaupa,100.0,,JARDIM DA SAUDE,SAO PAULO,04151-100,SP,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,
UCI PLAZA SUL 5,5006870.0,01.289.530/0021-08,EM FUNCIONAMENTO,27/10/2022,27/10/2022,141.0,3.0,2.0,2.0,SIM,SIM,NÃO,UCI PLAZA SUL,52086.0,EM FUNCIONAMENTO,27/10/2022,,Praça Leonor Kaupa,100.0,,JARDIM DA SAUDE,SAO PAULO,04151-100,SP,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,
UCI PLAZA SUL 6,5006871.0,01.289.530/0021-08,EM FUNCIONAMENTO,27/10/2022,27/10/2022,217.0,5.0,3.0,3.0,SIM,SIM,NÃO,UCI PLAZA SUL,52086.0,EM FUNCIONAMENTO,27/10/2022,,Praça Leonor Kaupa,100.0,,JARDIM DA SAUDE,SAO PAULO,04151-100,SP,NÃO,COMERCIAL,UNITED CINEMAS INTERNATIONAL BRASIL LTDA.,749.0,01.289.530/0001-64,REGULAR,UCI,
UCI - KINOPLEX NORTE SHOPPING - SALA 01,5002056.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,241.0,2.0,3.0,2.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 02,5002051.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,181.0,2.0,2.0,2.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 03,5002057.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,169.0,2.0,2.0,2.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 04,5002050.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,177.0,2.0,2.0,2.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 05,5002054.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,418.0,4.0,5.0,4.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 06,5002055.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,418.0,4.0,5.0,4.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 07,5002059.0,02.117.937/0005-09,EM FUNCIONAMENTO,20/06/2024,09/03/2007,164.0,2.0,2.0,2.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 08,5002053.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,158.0,2.0,2.0,2.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 09,5002058.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,166.0,2.0,2.0,2.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - KINOPLEX NORTE SHOPPING - SALA 10,5002052.0,02.117.937/0005-09,EM FUNCIONAMENTO,08/04/2021,09/03/2007,227.0,4.0,3.0,2.0,SIM,NÃO,SIM,UCI RIBEIRO - NORTE SHOPPING,12748.0,EM FUNCIONAMENTO,08/04/2021,WWW.UCICINEMAS.COM.BR,AVENIDA DOM HÉLDER CÂMARA,5080.0,SALÃO COMERCIAL 4508 PISO S,PILARES,RIO DE JANEIRO,20771-001,RJ,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,3304557.0
UCI - SHOPPING CASA FORTE - SALA 01,5002373.0,02.117.937/0007-62,EM FUNCIONAMENTO,20/06/2024,29/09/2008,181.0,4.0,3.0,1.0,SIM,NÃO,SIM,UCI RIBEIRO - SHOPPING CASA FORTE,14658.0,EM FUNCIONAMENTO,21/06/2021,WWW.UCICINEMAS.COM.BR,RUA DOUTOR JOÃO SANTOS FILHO ,255.0,N L5 LOJA 316,PARNAMIRIM,RECIFE,52060-904,PE,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,2611606.0
UCI - SHOPPING CASA FORTE - SALA 02,5002372.0,02.117.937/0007-62,EM FUNCIONAMENTO,21/06/2021,29/09/2008,181.0,4.0,3.0,1.0,SIM,NÃO,SIM,UCI RIBEIRO - SHOPPING CASA FORTE,14658.0,EM FUNCIONAMENTO,21/06/2021,WWW.UCICINEMAS.COM.BR,RUA DOUTOR JOÃO SANTOS FILHO ,255.0,N L5 LOJA 316,PARNAMIRIM,RECIFE,52060-904,PE,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,2611606.0
UCI - SHOPPING CASA FORTE - SALA 03,5002370.0,02.117.937/0007-62,EM FUNCIONAMENTO,21/06/2021,29/09/2008,181.0,4.0,3.0,1.0,SIM,NÃO,SIM,UCI RIBEIRO - SHOPPING CASA FORTE,14658.0,EM FUNCIONAMENTO,21/06/2021,WWW.UCICINEMAS.COM.BR,RUA DOUTOR JOÃO SANTOS FILHO ,255.0,N L5 LOJA 316,PARNAMIRIM,RECIFE,52060-904,PE,NÃO,COMERCIAL,UCI RIBEIRO LTDA,2612.0,02.117.937/0001-77,REGULAR,UCI RIBEIRO,2611606.0
